sos,eos,tos,anomaly_true,anomaly_pred,mse
78,97,75,0,1,0.004425121005624533
79,97,75,0,0,0.0015907674096524715
72,98,75,0,1,0.00033031657221727073
76,96,75,0,0,0.007268157321959734
76,97,75,0,0,0.0013251773780211806
74,96,75,0,0,0.0019906945526599884
77,95,75,0,0,0.0012339168461039662
75,97,75,0,0,0.0013019363395869732
86,96,75,0,0,0.0018635295564308763
76,96,75,0,0,0.0011034226045012474
92,101,75,1,0,0.004770215600728989
73,98,75,0,0,0.0001252486981684342
77,96,75,0,0,0.004212923347949982
75,98,75,0,0,0.0006105088395997882
76,97,75,0,0,0.0010089535498991609
75,98,75,0,0,0.0019031905103474855
74,94,75,0,0,0.0020927931182086468
72,97,75,0,0,0.0020165923051536083
85,96,75,0,0,0.00033004622673615813
76,97,75,0,0,0.005815234500914812
77,97,75,0,0,0.001451375661417842
75,95,75,0,0,0.0022297417744994164
74,98,75,0,0,0.005002852063626051
73,95,75,0,0,0.001336154993623495
79,95,75,0,0,0.002154752379283309
77,97,75,0,0,0.0005306833772920072
77,96,75,0,0,0.0015347785083577037
74,97,75,0,0,0.0004935017204843462
74,97,75,0,0,0.0006946467328816652
71,98,75,1,0,0.0037224916741251945
77,95,75,0,0,0.0012178173055872321
78,95,75,0,0,0.001838687458075583
77,96,75,0,0,0.0007250389317050576
82,97,75,0,0,0.0018168158130720258
71,98,75,0,0,0.001590569969266653
77,97,75,0,0,0.0006745691644027829
77,95,75,0,0,0.005838523153215647
75,98,75,0,0,0.0021620735060423613
73,96,75,0,0,0.00017029893933795393
78,96,75,0,0,0.003163011511787772
78,96,75,0,0,0.0012205417733639479
74,97,75,0,0,0.0017728524981066585
80,93,75,0,0,0.001115771010518074
88,97,75,0,0,0.008185699582099915
72,97,75,0,0,0.00046044864575378597
80,95,75,0,0,0.003393179504200816
75,96,75,0,0,0.0014359574997797608
75,96,75,0,0,0.00795093271881342
77,96,75,0,0,0.0008482240373268723
73,97,75,0,0,0.0006347878952510655
76,98,75,0,0,0.002091053407639265
75,97,75,0,0,0.005236784927546978
70,97,75,0,0,0.00035496155032888055
74,96,75,0,0,0.0004944766988046467
82,97,75,0,0,0.002260910114273429
85,96,75,0,0,0.0038386669475585222
73,94,75,0,0,0.0004169483727309853
78,96,75,0,0,0.004349974915385246
78,97,75,0,0,0.0033178834710270166
79,97,75,0,0,0.0008235250716097653
71,96,75,0,0,0.002264413982629776
76,94,75,0,0,0.004303611349314451
70,97,75,0,0,0.00077307183528319
74,97,75,0,0,0.0010671006748452783
70,87,75,0,0,0.0009218772756867111
71,97,75,0,0,0.0003202203952241689
77,95,75,0,0,0.0023146134335547686
83,97,75,0,0,0.0002646402863319963
70,98,75,0,0,0.00023521124967373908
76,93,75,0,0,0.00022728112526237965
78,97,75,0,0,0.0018425178714096546
75,96,75,0,0,0.002501268405467272
77,98,75,0,0,0.0013959672069177032
77,97,75,0,0,0.0017980930861085653
76,96,75,0,0,0.00018458723207004368
72,95,75,0,0,0.001615399494767189
74,96,75,0,0,0.0013721603900194168
78,95,75,0,0,0.006975867319852114
72,97,75,0,0,0.004302883055061102
76,97,75,0,0,0.0033049480989575386
72,97,75,0,0,0.0023548114113509655
75,96,75,0,0,0.0010299434652552009
77,94,75,0,0,0.002044145716354251
72,94,75,0,0,0.0036881109699606895
74,97,75,0,0,0.0002181615273002535
76,93,75,0,0,0.00020973241771571338
72,96,75,0,0,0.0004636271041817963
75,97,75,0,0,9.346166916657239e-05
75,97,75,1,1,0.0030650224070996046
74,98,75,0,0,0.0019834486301988363
74,96,75,0,0,0.0022403690963983536
75,98,75,0,0,0.003516815835610032
78,96,75,0,0,0.004270728677511215
75,96,75,0,0,0.0006402586586773396
76,96,75,0,0,0.0009345830185338855
73,99,75,0,0,0.0017300909385085106
73,97,75,0,0,0.0011652017710730433
74,97,75,0,0,0.0026332924608141184
79,96,75,0,0,0.0006184957455843687
72,97,75,0,0,0.0047271051444113255
74,97,75,0,0,0.011007285676896572
68,87,75,0,0,0.0003100317844655365
70,96,75,0,0,0.0005231876857578754
77,98,75,0,0,0.0035514405462890863
75,96,75,0,0,0.0019861820619553328
77,96,75,0,0,0.0009931415552273393
73,96,75,0,0,0.001609499566257
75,96,75,0,0,0.001678420347161591
76,96,75,0,0,0.0009609369444660842
89,98,75,0,0,0.0022225428838282824
75,98,75,0,0,0.0007036216557025909
89,97,75,0,0,0.0037822681479156017
79,96,75,0,0,0.002177491085603833
71,97,75,0,0,0.0003727271978277713
72,97,75,1,1,0.00019721062562894076
71,97,75,0,0,0.00033808648004196584
76,95,75,0,0,0.0028966800309717655
75,97,75,0,0,0.000289368093945086
75,97,75,0,0,0.002793234074488282
77,97,75,1,0,0.0010147803695872426
75,95,75,1,1,0.004086246248334646
72,97,75,0,0,0.004030086565762758
81,94,75,0,0,0.00015584244101773947
74,97,75,0,0,0.002413255861029029
76,95,75,0,0,0.003645834745839238
75,97,75,0,0,0.0015196632593870163
75,96,75,0,0,0.00030643082573078573
71,96,75,0,0,0.00020519788085948676
76,96,75,0,0,0.0012891096994280815
72,96,75,0,0,0.0004334207624197006
77,96,75,0,0,0.000693692360073328
74,94,75,0,0,0.002689531072974205
73,96,75,0,0,0.004576586652547121
73,97,75,0,0,0.0002550444914959371
79,96,75,0,0,0.0025232748594135046
78,96,75,0,0,0.0011743867071345448
78,96,75,0,0,0.001103042857721448
74,96,75,0,0,0.0025033317506313324
74,97,75,0,0,0.0016476062592118979
76,96,75,0,0,0.0002220809692516923
79,98,75,0,0,0.002276352373883128
72,90,75,0,0,0.0014129605842754245
76,94,75,0,0,0.0004522689268924296
76,97,75,0,0,0.002342111896723509
76,96,75,0,0,0.005074178799986839
80,96,75,0,0,0.0008003820548765361
79,97,75,0,0,0.0005209591472521424
87,98,75,0,0,0.005748189985752106
74,96,75,0,0,0.005608183331787586
73,98,75,0,0,0.000929294794332236
77,97,75,0,0,0.0010293544037267566
79,96,75,0,0,0.0013230913318693638
77,95,75,0,0,0.004486988764256239
72,97,75,0,0,0.00045578787103295326
78,96,75,0,0,0.0008361294749192894
78,97,75,0,0,0.0009081236203201115
72,94,75,0,0,0.0031994744203984737
80,97,75,0,0,0.0009750202298164368
76,95,75,0,0,0.0053316568955779076
71,94,75,0,0,0.0007003701757639647
76,96,75,0,0,0.0015842036809772253
80,97,75,0,0,0.0014874397311359644
76,96,75,0,0,0.0011407759739086032
78,97,75,1,0,0.001474725897423923
79,97,75,0,0,0.0010621155379340053
82,96,75,0,0,0.0016193146584555507
89,98,75,0,0,0.0024290711153298616
75,96,75,0,0,0.0016457579331472516
73,96,75,0,1,0.0021944253239780664
76,96,75,0,0,0.003198463236913085
76,95,75,0,0,0.0026596917305141687
89,95,75,0,0,0.0020357738249003887
78,96,75,0,0,0.001973707228899002
77,97,75,1,0,0.0031955118756741285
81,97,75,0,0,0.0013088032137602568
74,96,75,0,0,0.0021005028393119574
74,97,75,0,0,0.002131860703229904
77,97,75,0,0,0.0006817374378442764
78,96,75,0,0,0.000728000421077013
79,95,75,0,0,0.001899914932437241
74,96,75,0,0,0.001034009037539363
79,97,75,0,0,0.0010113776661455631
75,96,75,0,0,0.0024831134360283613
75,97,75,0,0,0.0016362019814550877
76,95,75,0,0,0.002124739345163107
72,96,75,1,1,0.00013025790394749492
74,98,75,0,0,0.0029526706784963608
88,99,75,0,0,0.0015290533192455769
76,96,75,0,0,0.001047460245899856
75,97,75,0,0,0.0011553008807823062
75,97,75,0,0,0.00048398826038464904
74,95,75,0,0,0.0030030584894120693
75,96,75,0,0,0.0013515991158783436
73,97,75,0,0,0.0011216106358915567
74,97,75,0,0,0.0026827522087842226
76,96,75,0,0,0.0022460047621279955
76,97,75,0,0,0.005633373279124498
74,98,75,0,0,0.0010989852016791701
75,96,75,0,0,0.002754641929641366
70,90,75,0,0,0.0011642442550510168
80,96,75,0,0,0.004009444732218981
80,96,75,0,0,0.0031363212037831545
79,96,75,0,0,0.0021155739668756723
77,97,75,0,0,0.0024371326435357332
76,97,75,0,0,0.0007993447361513972
77,94,75,0,0,0.0020299023017287254
82,103,75,0,0,0.005503621883690357
75,94,75,0,0,0.003873958718031645
77,96,75,0,0,0.0015034823445603251
80,96,75,0,0,0.0006697042263112962
74,95,75,0,0,0.00144400994759053
73,83,75,0,0,0.000883069122210145
73,98,75,0,0,0.0009385701850987971
76,97,75,0,0,0.001092535094358027
79,96,75,0,0,0.006734942551702261
80,96,75,0,0,0.008534013293683529
78,96,75,0,0,0.0009819023543968797
72,97,75,0,0,0.0008832373423501849
76,93,75,0,0,0.0006270593730732799
74,96,75,0,0,0.0009635637397877872
75,98,75,0,0,0.005949040874838829
75,98,75,0,0,0.0010993554024025798
79,96,75,0,0,0.0015903159510344267
73,91,75,0,0,0.003203366184607148
73,96,75,0,0,0.0001830023102229461
77,97,75,0,0,7.290103530976921e-05
69,84,75,0,0,0.0013577354839071631
79,97,75,0,0,0.0005115077365189791
76,96,75,0,0,0.00028427690267562866
82,97,75,0,0,0.007867305539548397
76,95,75,0,0,0.001239137607626617
77,94,75,0,0,0.010179891251027584
74,96,75,0,0,0.003041625488549471
83,97,75,0,0,0.00022631417959928513
74,97,75,0,0,0.0012706967536360025
71,97,75,0,0,0.001896891393698752
73,93,75,0,0,0.008905783295631409
76,96,75,0,0,0.0007650568149983883
75,96,75,0,0,0.0029905238188803196
77,95,75,0,0,0.0011536774691194296
76,96,75,0,0,0.0017937918892130256
73,98,75,0,0,0.0028951105196028948
73,97,75,0,0,0.0022642253898084164
78,96,75,0,0,0.001192968338727951
75,94,75,0,0,0.0032479234505444765
77,96,75,0,0,0.0018679016502574086
80,97,75,0,1,0.012288282625377178
75,98,75,0,0,0.0007530564907938242
74,95,75,0,0,0.002710542408749461
71,96,75,0,0,0.0034951234702020884
81,97,75,0,0,0.0008437080541625619
73,96,75,0,0,0.0014279523165896535
73,95,75,0,0,0.0002574803656898439
74,94,75,0,0,0.0024412258062511683
74,95,75,0,0,0.0021428281906992197
80,96,75,0,0,0.0012420761631801724
74,96,75,0,0,0.0006386411259882152
74,96,75,0,0,0.0031661558896303177
77,97,75,0,0,0.0012382648419588804
75,95,75,0,0,0.002974935807287693
75,97,75,0,0,0.000783210271038115
80,96,75,0,0,0.0009866554755717516
75,96,75,0,0,0.007638160139322281
75,96,75,0,0,0.0049061705358326435
77,97,75,0,0,0.0008797860937193036
79,97,75,0,1,0.010875504463911057
79,95,75,0,0,0.0054330481216311455
74,98,75,0,0,0.0021913612727075815
72,98,75,0,0,0.002340765204280615
71,96,75,0,1,0.00018282633391208947
74,99,75,0,0,0.0008874264894984663
76,97,75,1,0,0.0030614749994128942
78,96,75,0,0,0.000839878513943404
85,96,75,0,0,0.0037957222666591406
78,96,75,0,0,0.003715885803103447
72,97,75,0,0,0.00031829046201892197
77,96,75,0,0,0.001565383281558752
77,96,75,0,0,0.0004116646305192262
78,96,75,0,0,0.0005449817981570959
72,98,75,0,0,0.0010979928774759173
76,96,75,0,0,0.0012802756391465664
77,96,75,0,0,0.0011204921174794436
75,98,75,0,0,0.00034256154322065413
77,98,75,0,0,0.0007168194279074669
76,97,75,0,0,0.002889454597607255
68,98,75,1,1,0.0005007957224734128
87,96,75,0,0,0.00036618387093767524
74,96,75,0,0,0.0013914351584389806
87,96,75,0,0,0.003464082023128867
87,96,75,0,0,0.0005189066287130117
74,97,75,0,0,0.0023048571310937405
80,96,75,0,0,0.0011606388725340366
76,95,75,0,0,0.0009869229979813099
75,96,75,0,0,0.00012541140313260257
71,97,75,0,0,0.0036066845059394836
79,96,75,1,0,0.0021044679451733828
82,96,75,0,0,0.0028114020824432373
77,93,75,0,0,0.00030108372448012233
76,95,75,0,0,0.0012590570840984583
79,96,75,0,0,0.0015185419470071793
76,96,75,0,0,0.0027030224446207285
74,96,75,0,0,0.00014527951134368777
82,97,75,0,0,0.002644634572789073
74,96,75,0,0,0.002462520496919751
83,97,75,0,0,0.005115963518619537
70,91,75,0,0,0.001310778665356338
80,95,75,0,0,0.005350655876100063
77,98,75,0,0,0.0007003085338510573
73,97,75,0,0,0.0006684226100333035
75,96,75,0,0,0.0009716630447655916
74,97,75,0,0,0.0012687112903222442
88,97,75,0,0,0.001572942826896906
72,97,75,0,0,0.0025311503559350967
81,97,75,0,0,0.00151909701526165
88,98,75,0,0,0.00210589449852705
77,97,75,0,0,0.003208306385204196
74,96,75,0,0,0.001241978257894516
78,97,75,0,0,0.00457959296181798
73,97,75,0,0,0.0016957074403762817
74,97,75,0,0,0.0009562125778757036
71,97,75,1,1,0.0002557035186327994
73,98,75,0,1,0.001108480617403984
75,98,75,0,0,0.00248364987783134
74,94,75,0,0,0.005691363010555506
75,96,75,0,0,0.0016821258468553424
77,93,75,0,0,0.0013975311303511262
73,95,75,0,0,0.00043252832256257534
71,97,75,0,0,0.0032813057769089937
77,96,75,0,0,0.002636854536831379
72,93,75,0,0,0.001154517405666411
79,95,75,0,0,0.0019862945191562176
77,96,75,0,0,0.004836016334593296
75,95,75,0,0,0.0019333052914589643
79,98,75,0,0,0.0007553446921519935
79,98,75,0,0,0.0004246796015650034
86,96,75,0,0,0.0049776132218539715
71,96,75,0,0,0.0003390094207134098
79,97,75,0,0,0.0018013883382081985
75,95,75,0,0,0.0004563751572277397
78,96,75,0,0,0.0011360861826688051
86,97,75,0,0,0.003998687490820885
79,97,75,0,0,0.0022045359946787357
74,95,75,0,0,0.009159151464700699
72,96,75,0,0,8.235162385972217e-05
76,97,75,0,0,0.00016378365398850292
73,95,75,0,0,0.001269977423362434
75,96,75,0,0,0.0023459510412067175
73,96,75,0,0,0.000629030168056488
74,98,75,0,0,0.00459214486181736
79,97,75,0,0,0.0016497693723067641
75,96,75,0,0,0.0023635681718587875
79,96,75,0,0,0.0014578899135813117
76,96,75,0,0,0.0010557849891483784
88,95,75,0,0,0.0007247849134728312
77,97,75,0,0,0.0009251419687643647
76,98,75,0,0,0.0017132407519966364
77,98,75,0,0,0.0008915887447074056
74,97,75,0,0,0.001543735503219068
78,96,75,0,0,0.0010032679419964552
78,95,75,0,0,0.006099028512835503
72,97,75,0,0,0.0023948093876242638
75,98,75,0,0,0.002667809370905161
74,95,75,0,0,0.00016480381600558758
78,97,75,1,0,0.002706248080357909
81,96,75,0,0,0.005722947418689728
78,97,75,0,0,0.0017765889642760158
72,96,75,0,0,0.0005409209406934679
74,94,75,0,0,0.00012603471986949444
77,96,75,1,0,0.0009299935773015022
77,96,75,0,0,0.0009288478177040815
85,95,75,0,0,0.0004931609146296978
75,96,75,0,0,0.00610603392124176
76,96,75,1,1,0.0014319750480353832
88,100,75,0,0,0.00074485142249614
75,97,75,0,0,0.0030331213492900133
78,95,75,0,0,0.0016010606195777655
76,95,75,0,0,0.0042782137170434
76,96,75,1,0,0.001702865120023489
75,97,75,0,0,0.0018585347570478916
78,97,75,0,0,0.001172760035842657
78,97,75,0,0,0.0033237708266824484
78,97,75,0,0,0.0006518771406263113
72,97,75,0,0,0.0006851204088889062
88,97,75,0,0,0.0007590474560856819
80,97,75,0,0,0.004733480978757143
76,97,75,0,0,0.006297080311924219
70,97,75,1,1,0.00030429314938373864
74,97,75,0,0,0.0015554501442238688
83,97,75,0,0,0.0009566138032823801
82,97,75,0,0,0.00236437376588583
78,95,75,0,1,0.006223955191671848
75,96,75,0,0,0.00012896365660708398
78,96,75,0,0,0.0012035556137561798
77,96,75,0,0,0.0033237775787711143
81,97,75,0,0,0.004091902170330286
80,97,75,0,0,0.008510849438607693
79,96,75,0,0,0.0019775398541241884
77,96,75,0,0,0.0017834467580541968
74,96,75,1,0,0.003651254577562213
77,94,75,1,0,0.0024312755558639765
76,96,75,0,0,0.0004931181319989264
73,96,75,0,0,0.0003772733034566045
75,96,75,0,0,0.002105947118252516
74,98,75,0,0,0.0010321872541680932
76,97,75,0,0,0.0007055032765492797
81,97,75,0,0,0.000722630531527102
88,96,75,1,0,0.002283743815496564
80,98,75,0,0,0.0005550709320232272
78,96,75,0,0,0.0007120470982044935
76,95,75,0,0,0.0021793285850435495
75,94,75,0,0,0.00023610354401171207
76,95,75,0,0,0.0026608111802488565
72,97,75,0,0,0.00042095629032701254
79,97,75,0,0,0.005361888557672501
84,97,75,0,0,0.00273063569329679
78,94,75,0,0,0.0034218267537653446
78,97,75,0,0,0.009912624955177307
77,97,75,0,0,0.0005033392226323485
73,92,75,0,0,0.002356176497414708
76,94,75,0,0,0.005744444206357002
76,93,75,0,0,0.0005395104526542127
78,96,75,0,0,0.0015386013546958566
79,95,75,0,0,0.0010673070792108774
86,96,75,0,0,0.005360716953873634
77,97,75,0,0,0.0002645566128194332
80,96,75,0,0,0.0005042931879870594
78,94,75,0,0,0.007038117852061987
78,96,75,0,0,0.00039465990266762674
75,98,75,1,1,0.0037636032793670893
81,97,75,0,0,0.00032200844725593925
77,97,75,0,0,0.0009143886272795498
79,97,75,0,0,0.002892683958634734
77,97,75,0,0,0.0041503156535327435
75,97,75,0,0,0.00019489183614496142
72,96,75,0,0,0.0013611256144940853
75,96,75,0,0,0.000304603687254712
77,96,75,0,0,0.004601920489221811
77,96,75,0,0,0.009306314401328564
75,96,75,0,0,0.003382675349712372
68,96,75,0,0,0.0036658563185483217
74,97,75,0,0,0.0029768412932753563
79,97,75,0,0,0.00800625141710043
76,96,75,0,0,0.00038848663098178804
79,96,75,0,0,0.0017768061952665448
78,97,75,0,0,0.003751696553081274
74,96,75,0,0,0.0025612004101276398
79,96,75,0,0,0.0017755661392584443
74,93,75,0,0,0.00029957303195260465
79,95,75,0,0,0.000527632946614176
78,96,75,1,0,0.0026959595270454884
76,99,75,0,0,0.0012878767447546124
79,98,75,0,0,0.0034006417263299227
76,95,75,0,0,0.002674103481695056
78,95,75,0,0,0.005995663348585367
82,97,75,0,0,0.0005488387541845441
76,95,75,0,0,0.001721216132864356
80,95,75,0,0,0.0022273871582001448
75,97,75,0,0,0.00034506036899983883
75,97,75,0,0,0.000747331534512341
77,95,75,0,0,0.0033048975747078657
78,96,75,0,0,0.0022147540003061295
77,95,75,0,0,0.003808164270594716
79,97,75,0,0,0.005553771276026964
82,97,75,0,0,0.0061888862401247025
77,94,75,0,0,0.0058454303070902824
75,96,75,0,0,0.003688644617795944
75,96,75,0,0,0.004031118005514145
75,97,75,0,0,0.0004739580617751926
73,94,75,0,0,0.007906721904873848
72,91,75,0,0,0.0026627364568412304
78,95,75,0,0,0.003165349131450057
76,97,75,0,0,0.00144093856215477
85,96,75,0,0,0.004327068571001291
80,97,75,0,0,0.0005887456936761737
77,96,75,0,0,0.0006390576018020511
74,96,75,0,0,0.0011013286421075463
77,93,75,0,0,0.006595255807042122
75,96,75,0,0,0.000865596579387784
73,95,75,0,0,0.00588208856061101
79,96,75,0,0,0.0006652848678641021
77,97,75,1,0,0.0029558634851127863
73,95,75,0,0,0.0005778752965852618
77,94,75,0,0,0.0048342132940888405
89,97,75,1,0,0.0035136837977916002
88,99,75,0,0,0.0015238042687997222
75,98,75,0,0,0.002497344743460417
76,97,75,1,0,0.0017049743328243494
80,97,75,0,0,0.0005451004835776985
77,97,75,0,0,0.0005594506510533392
75,97,75,0,0,0.003424151800572872
76,93,75,0,0,0.0006683483370579779
88,99,75,0,0,0.0010768831707537174
76,94,75,0,0,0.005110213998705149
76,96,75,0,0,0.003647782141342759
78,96,75,0,0,0.0018818945391103625
69,97,75,1,1,0.00021878984989598393
78,97,75,0,0,0.0004953491734340787
87,96,75,0,0,0.00040463186451233923
77,96,75,0,0,0.0006496848654933274
74,98,75,0,0,0.0013455876614898443
73,96,75,0,0,0.0003849634958896786
70,96,75,0,0,5.253553899819963e-05
86,96,75,0,0,0.0014714286662638187
77,95,75,0,0,0.0015011029317975044
82,97,75,0,0,0.005219821818172932
75,96,75,0,0,0.0013708802871406078
76,96,75,0,0,0.002407611580565572
76,97,75,0,0,0.004134306684136391
73,97,75,0,0,0.0036835037171840668
76,95,75,0,0,0.0005371797014959157
85,97,75,0,0,0.0013753121020272374
80,97,75,0,0,0.003796027507632971
74,96,75,0,0,0.003253884380683303
75,97,75,0,0,0.002828294411301613
76,97,75,0,0,0.002633496420457959
78,96,75,0,0,0.001288886764086783
75,96,75,0,0,0.002354406751692295
73,95,75,0,0,0.007398250978440046
88,98,75,0,0,0.0008399810758419335
73,93,75,0,0,0.00412894319742918
77,95,75,0,0,0.007527499925345182
78,99,75,0,0,0.0008323114598169923
77,96,75,0,0,0.00040980667108669877
82,97,75,1,1,0.000932354829274118
91,100,75,0,0,0.038541607558727264
74,96,75,0,0,0.00025784462923184037
89,98,75,0,0,0.0006349069881252944
73,99,75,0,0,0.0008320719352923334
70,96,75,1,1,0.00113390339538455
70,96,75,0,0,0.0011715996079146862
71,97,75,0,0,0.0014011739986017346
76,95,75,0,0,0.0009732863982208073
77,95,75,0,0,0.00024628627579659224
77,95,75,0,0,0.0004890335840173066
73,97,75,0,0,0.00039621791802346706
71,97,75,0,0,0.00093852449208498
76,97,75,0,0,0.0009556934237480164
77,96,75,0,0,0.00029221418662928045
72,97,75,0,0,0.0006177264149300754
70,97,75,0,0,0.001119557535275817
75,96,75,0,0,0.00021088833454996347
80,97,75,1,0,0.0021796904038637877
76,96,75,0,0,0.0022134268656373024
73,96,75,1,0,0.0032160060945898294
72,98,75,1,0,0.0036130379885435104
72,96,75,0,0,0.0009316442883573472
71,95,75,0,0,0.00046287698205560446
70,97,75,1,0,0.0007234541699290276
90,99,75,0,0,0.004483174066990614
75,96,75,0,0,0.0007750845397822559
74,99,75,0,0,0.004910854622721672
74,94,75,0,0,0.00039401696994900703
77,96,75,0,0,0.00023895982303656638
74,97,75,0,0,0.0012540706666186452
76,97,75,0,0,0.0013009303947910666
77,97,75,0,0,0.00048132590018212795
74,96,75,0,0,0.001217789831571281
88,99,75,0,0,0.0019366469932720065
79,95,75,0,0,0.000941072590649128
71,97,75,0,0,0.0003466424532234669
74,96,75,0,0,0.00036339537473395467
75,96,75,0,0,0.0014721356565132737
75,97,75,0,0,0.00018570708925835788
89,98,75,0,0,0.00023758236784487963
75,97,75,0,0,0.0006938953301869333
75,95,75,0,0,0.0007848757668398321
79,96,75,1,1,0.0012718423968181014
72,96,75,0,0,0.000970986089669168
80,97,75,1,0,0.0032099122181534767
77,98,75,0,0,5.399663496064022e-05
71,96,75,1,1,0.0017606820911169052
91,101,75,0,0,0.0019053968135267496
78,97,75,0,0,0.0008086395100690424
75,99,75,0,0,0.002404720289632678
76,95,75,0,0,0.00028622595709748566
84,95,75,0,0,0.005791917443275452
76,96,75,0,0,0.00041639708797447383
72,97,75,0,0,0.0001890969433588907
76,97,75,0,0,0.00012525120109785348
72,99,75,0,0,0.0009446290205232799
76,95,75,0,0,0.0004957165219821036
72,94,75,0,0,0.004496000241488218
72,99,75,0,0,0.0003329174651298672
74,96,75,0,0,0.0002317386824870482
75,96,75,0,0,0.0022669597528874874
76,95,75,0,0,0.0005784570821560919
75,97,75,0,0,0.001141960034146905
74,98,75,0,0,0.0022999830543994904
80,97,75,1,0,0.0009826432215049863
77,97,75,0,0,0.0015194203006103635
73,93,75,0,0,0.0014903921401128173
73,93,75,0,0,0.001091692829504609
74,97,75,0,0,0.0007684865267947316
77,95,75,0,0,0.0011747725075110793
71,99,75,0,0,0.0012093690456822515
78,97,75,0,0,0.0008146153413690627
75,96,75,1,0,0.0008086852030828595
76,96,75,1,0,0.0004296275437809527
76,96,75,0,0,0.000975548755377531
75,96,75,0,0,0.00126788264606148
73,98,75,0,0,0.0016161209205165505
76,97,75,0,0,0.00010777080024126917
75,96,75,0,0,0.0005810958682559431
71,97,75,1,0,0.002726093167439103
74,97,75,0,0,0.00012550131941679865
87,98,75,1,0,0.005603875033557415
76,97,75,0,1,0.0006261095986701548
74,97,75,0,0,0.0012308885343372822
76,97,75,0,0,0.0005486717564053833
77,96,75,0,0,0.0016888000536710024
80,96,75,0,0,0.0008536746609024704
74,98,75,0,0,0.002444660058245063
88,98,75,1,0,0.003167014103382826
80,95,75,0,0,0.0017593232914805412
74,97,75,0,0,0.0005742256762459874
76,98,75,1,0,0.0070996955037117004
75,95,75,0,0,0.002957029500976205
73,96,75,0,0,0.0009887170745059848
73,98,75,0,0,0.0009288595174439251
70,89,75,0,0,0.0029556669760495424
87,96,75,0,0,0.0005761976353824139
70,95,75,0,0,0.0013193939812481403
77,97,75,1,0,0.0012105307541787624
75,96,75,0,0,0.0013501177309080958
76,96,75,0,0,0.0017719381721690297
76,97,75,0,0,0.0003884711768478155
71,97,75,0,0,0.0009282003156840801
72,96,75,0,0,0.0025214843917638063
78,97,75,0,0,0.00012942544708494097
73,97,75,0,0,0.00029948324663564563
75,96,75,0,0,0.00012131042603868991
74,98,75,0,0,0.0017971869092434645
76,96,75,0,0,0.00025615538470447063
88,98,75,1,0,0.002711443929001689
73,99,75,0,0,0.0009489445365034044
77,96,75,0,0,0.0008838059147819877
76,96,75,0,0,0.00047670298954471946
72,98,75,0,0,0.0009532984113320708
73,97,75,0,0,0.0017823660746216774
75,97,75,0,0,0.0015867070760577917
73,96,75,0,0,0.00035902520176023245
75,96,75,0,0,0.000244591647060588
89,98,75,0,0,0.0004601275722961873
76,97,75,0,0,0.002311908407136798
79,97,75,0,0,0.0009563257335685194
72,97,75,0,0,0.0010290381032973528
88,99,75,1,0,0.006068696733564138
76,96,75,0,0,0.0003649448335636407
69,87,75,0,0,0.0012276394991204143
71,98,75,0,0,0.00039909660699777305
78,97,75,1,0,0.00532537093386054
79,97,75,1,0,0.001507813110947609
75,97,75,0,0,0.0009546751971356571
73,93,75,0,0,0.00038265506736934185
76,97,75,0,0,0.0007297127740457654
74,96,75,1,0,0.002067398279905319
71,98,75,0,0,0.001173302880488336
87,97,75,0,0,0.0010347584029659629
78,97,75,0,0,0.0005948606412857771
71,98,75,0,0,0.0005539073026739061
76,96,75,0,0,0.001325579360127449
74,98,75,0,0,0.0032151404302567244
72,98,75,0,0,0.0011805834947153926
73,99,75,0,0,0.0032514140475541353
73,96,75,0,0,0.0005361218936741352
79,96,75,0,0,0.0003992793499492109
75,95,75,0,0,0.000905789143871516
71,97,75,0,0,0.000346984772477299
76,96,75,0,0,0.003063381649553776
70,97,75,0,0,0.000997515395283699
80,97,75,1,0,0.0024108844809234142
75,96,75,0,0,0.0002334332384634763
74,97,75,0,0,0.0007592206820845604
75,95,75,0,0,0.0004778667935170233
76,97,75,0,0,0.0012691718293353915
72,97,75,0,0,0.0019081811187788844
78,96,75,0,0,0.0013156869681552052
78,96,75,0,0,0.00022246644948609173
74,98,75,1,0,0.002924548462033272
75,97,75,0,0,0.00011543193249963224
76,97,75,0,0,0.00015815685037523508
71,96,75,0,0,0.0017722375923767686
73,97,75,1,0,0.004391532391309738
81,95,75,1,0,0.001053193467669189
74,96,75,0,0,0.00016359248547814786
82,97,75,0,0,0.0014888328732922673
78,95,75,0,0,0.002747167833149433
75,97,75,0,0,0.00015904748579487205
88,99,75,0,0,0.004183260723948479
76,95,75,0,1,0.005424738395959139
73,96,75,0,0,0.0003161656786687672
77,96,75,0,0,0.0005758507177233696
78,96,75,0,0,0.0008359576459042728
72,98,75,0,0,0.0014927452430129051
79,95,75,0,0,0.0030832949560135603
73,98,75,0,0,0.0011648746440187097
81,98,75,0,0,0.0002605699119158089
77,97,75,0,0,0.0011755364248529077
74,97,75,0,0,0.0003298419760540128
76,94,75,0,0,0.0006820886628702283
75,97,75,0,0,0.0001471028954256326
76,96,75,0,0,0.000472549902042374
77,95,75,0,0,0.001427761628292501
90,103,75,0,1,0.0008849955047480762
75,96,75,0,0,0.0004929500864818692
71,98,75,0,0,0.0007614758796989918
73,96,75,0,0,0.0011785948881879449
73,97,75,1,1,0.004261402878910303
78,97,75,0,0,0.001093923463486135
